Year,LocationAbbr,Class,Topic,Question,DataSource,Response,Data_Value_Type,Data_Value,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Break_Out,Break_Out_Category,Geolocation,ClassId,TopicId,QuestionId,LocationId,BreakOutId,BreakOutCategoryid,ResponseId
2007,HI,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,YES,Percentage,46.4,,42.8,49.9,333,30+ yrs,Maternal Age (3 Levels),"(21.304850435, -157.857749403)",CLA9,TOP2,QUO8,15,AYR3,BOC19,RES40
2007,OR,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,Percentage,54.3,,47.4,61,323,Age 18 - 24,Maternal Age - 18 to 44 years in groupings,"(44.567449424, -120.155031326)",CLA9,TOP2,QUO99,41,AGE2,BOC17,RES25
2007,NY,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,YES,Percentage,49.6,,43.3,55.9,208,WIC,On WIC during Pregnancy,"(42.827001032, -75.543970427)",CLA9,TOP2,QUO100,36,WIC2,BOC10,RES40
2007,WI,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,Percentage,29.9,,23.7,36.9,88,"$10,000 to $24,999",Income (years 2004 and beyond),"(44.393191174, -89.816370742)",CLA9,TOP2,QUO99,55,INC36,BOC14,RES25
2007,OH,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,DRINKER WHO QUIT,Percentage,7.3,,3.4,15.1,11,Age < 18,Maternal Age - 18 to 44 years in groupings,"(40.060210141, -82.404260056)",CLA9,TOP2,QUO99,39,AGE1,BOC17,RES17
2007,HI,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,Percentage,47.9,,43.8,52,272,Age 25 - 29,Maternal Age - 18 to 44 years in groupings,"(21.304850435, -157.857749403)",CLA9,TOP2,QUO8,15,AGE3,BOC17,RES23
2007,OR,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,YES,Percentage,73.4,,68.9,77.5,585,Non-WIC,On WIC during Pregnancy,"(44.567449424, -120.155031326)",CLA9,TOP2,QUO100,41,WIC1,BOC10,RES40
2007,ME,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,NO,Percentage,24.9,,20,30.6,95,Age 18 - 24,Maternal Age - 18 to 44 years in groupings,"(45.254228894001, -68.985031336)",CLA9,TOP2,QUO100,23,AGE2,BOC17,RES23
2007,NE,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,YES,Percentage,72.1,,67.6,76.2,338,Age 18 - 24,Maternal Age - 18 to 44 years in groupings,"(41.641040988001, -99.365720623)",CLA9,TOP2,QUO100,31,AGE2,BOC17,RES40
2007,AR,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,NO,Percentage,96.4,,94.1,97.8,604,Smoker,Smoked 3 months before Pregnancy,"(34.748650124, -92.274490743)",CLA9,TOP2,QUO9,5,SMK2,BOC12,RES23
2007,NY,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,NO,Percentage,94.3,,90.8,96.5,461,20-29 yrs,Maternal Age (3 Levels),"(42.827001032, -75.543970427)",CLA9,TOP2,QUO9,36,AYR2,BOC19,RES23
2007,ME,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,,Percentage,30,,,,,,On WIC during Pregnancy,"(45.254228894001, -68.985031336)",CLA9,TOP2,QUO8,23,BOC10,BOC10,
2007,AR,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,Percentage,44.1,,39.3,49,302,Non-Medicaid,Medicaid Recipient,"(34.748650124, -92.274490743)",CLA9,TOP2,QUO99,5,MED2,BOC9,RES25
2007,ME,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,YES,Percentage,9,,6.7,12,51,Non-Medicaid,Medicaid Recipient,"(45.254228894001, -68.985031336)",CLA9,TOP2,QUO9,23,MED2,BOC9,RES40
2007,NY,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,DRINKER WHO QUIT,Percentage,45.8,,37.6,54.3,99,35+ yrs,Maternal Age (4 Levels),"(42.827001032, -75.543970427)",CLA9,TOP2,QUO99,36,AYR6,BOC4,RES17
2007,WV,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,Percentage,55.3,,49.2,61.3,353,Smoker,Smoked last 3 months of Pregnancy,"(38.665510202, -80.712640135)",CLA9,TOP2,QUO99,54,SMK2,BOC13,RES25
2007,ME,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,NO,Percentage,28.5,,21.1,37.3,52,"Less than $10,000",Income (years 2004 and beyond),"(45.254228894001, -68.985031336)",CLA9,TOP2,QUO100,23,INC39,BOC14,RES23
2007,OH,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,NO,Percentage,29.9,,23.8,36.7,118,20-24 yrs,Maternal Age (4 Levels),"(40.060210141, -82.404260056)",CLA9,TOP2,QUO100,39,AYR4,BOC4,RES23
2007,WI,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,YES,Percentage,78.7,,76,81.2,662,NBW (>2500g),Birth Weight,"(44.393191174, -89.816370742)",CLA9,TOP2,QUO100,55,BWT2,BOC1,RES40
2007,OH,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,NO,Percentage,33.5,,28,39.6,153,30+ yrs,Maternal Age (3 Levels),"(40.060210141, -82.404260056)",CLA9,TOP2,QUO100,39,AYR3,BOC19,RES23
2007,HI,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,NO,Percentage,95.5,,93.5,96.9,535,Medicaid,Medicaid Recipient,"(21.304850435, -157.857749403)",CLA9,TOP2,QUO9,15,MED1,BOC9,RES23
2007,WV,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,YES,Percentage,3.1,,1.5,6.3,15,Smoker,Smoked last 3 months of Pregnancy,"(38.665510202, -80.712640135)",CLA9,TOP2,QUO9,54,SMK2,BOC13,RES40
2007,WV,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,,Percentage,37,,,,,,Birth Weight,"(38.665510202, -80.712640135)",CLA9,TOP2,QUO100,54,BOC1,BOC1,
2007,AR,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,NO,Percentage,,,,,,UNKNOWN PNC,Adequacy of Prenatal care,"(34.748650124, -92.274490743)",CLA9,TOP2,QUO100,5,PNC4,BOC18,RES23
2007,OR,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,DRINKER WHO QUIT,Percentage,45,,39.9,50.2,381,20-29 yrs,Maternal Age (3 Levels),"(44.567449424, -120.155031326)",CLA9,TOP2,QUO99,41,AYR2,BOC19,RES17
2007,OR,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,YES,Percentage,7.9,,5,12.2,40,Age 25 - 29,Maternal Age - 18 to 44 years in groupings,"(44.567449424, -120.155031326)",CLA9,TOP2,QUO9,41,AGE3,BOC17,RES40
2007,OH,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,YES,Percentage,3.9,,2,7.2,20,12 yrs,Maternal Education,"(40.060210141, -82.404260056)",CLA9,TOP2,QUO9,39,12YR3,BOC5,RES40
2007,AR,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,YES,Percentage,49.6,,46.4,52.8,808,Age 18 - 44,Maternal Age - 18 to 44 years only,"(34.748650124, -92.274490743)",CLA9,TOP2,QUO8,5,AGE1844ALL,BOC16,RES40
2007,WV,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,DRINKER WHO QUIT,Percentage,42.6,,39.3,46.1,631,Non-Hispanic,Mother Hispanic,"(38.665510202, -80.712640135)",CLA9,TOP2,QUO99,54,HIS2,BOC8,RES17
2007,OH,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,DRINKER WHO QUIT,Percentage,45.2,,37.7,53,114,"$25,000 to $49,999",Income (years 2004 and beyond),"(40.060210141, -82.404260056)",CLA9,TOP2,QUO99,39,INC37,BOC14,RES17
2007,AR,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,YES,Percentage,49.4,,37.2,61.5,64,INADEQUATE PNC,Adequacy of Prenatal care,"(34.748650124, -92.274490743)",CLA9,TOP2,QUO100,5,PNC2,BOC18,RES40
2007,OH,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,YES,Percentage,4.9,,2.5,9.4,21,Smoker,Smoked last 3 months of Pregnancy,"(40.060210141, -82.404260056)",CLA9,TOP2,QUO9,39,SMK2,BOC13,RES40
2007,WI,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,YES,Percentage,67.9,,60.2,74.7,125,INTERMEDIATE PNC,Adequacy of Prenatal care,"(44.393191174, -89.816370742)",CLA9,TOP2,QUO100,55,PNC3,BOC18,RES40
2007,HI,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,#DRKS REDUCED,Percentage,2.5,,1.9,3.4,40,Non-Smoker,Smoked last 3 months of Pregnancy,"(21.304850435, -157.857749403)",CLA9,TOP2,QUO99,15,SMK1,BOC13,RES3
2007,WV,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,YES,Percentage,60,,56.6,63.3,875,"White, non-Hispanic",Maternal Race/Ethnicity,"(38.665510202, -80.712640135)",CLA9,TOP2,QUO100,54,ETH4,BOC6,RES40
2007,HI,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,,Percentage,70,,,,,,Pregnancy Intendedness,"(21.304850435, -157.857749403)",CLA9,TOP2,QUO100,15,BOC11,BOC11,
2007,WI,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRNKR RESUMED,Percentage,,,,,,Age 45+,Maternal Age - 18 to 44 years in groupings,"(44.393191174, -89.816370742)",CLA9,TOP2,QUO99,55,AGE5,BOC17,RES26
2007,OR,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,Percentage,47.2,,25.4,70.2,21,UNKNOWN PNC,Adequacy of Prenatal care,"(44.567449424, -120.155031326)",CLA9,TOP2,QUO8,41,PNC4,BOC18,RES23
2007,NE,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,DRINKER WHO QUIT,Percentage,61.1,,57.2,64.8,405,25-34 yrs,Maternal Age (4 Levels),"(41.641040988001, -99.365720623)",CLA9,TOP2,QUO99,31,AYR5,BOC4,RES17
2007,NY,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,Percentage,40,,34.4,45.8,193,Age 30 - 44,Maternal Age - 18 to 44 years in groupings,"(42.827001032, -75.543970427)",CLA9,TOP2,QUO99,36,AGE4,BOC17,RES25
2007,OH,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRNKR RESUMED,Percentage,0.5,,0.1,3.7,1,Age 30 - 44,Maternal Age - 18 to 44 years in groupings,"(40.060210141, -82.404260056)",CLA9,TOP2,QUO99,39,AGE4,BOC17,RES26
2007,HI,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,YES,Percentage,6.7,,2.6,16.1,4,UNKNOWN PNC,Adequacy of Prenatal care,"(21.304850435, -157.857749403)",CLA9,TOP2,QUO9,15,PNC4,BOC18,RES40
2007,WI,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,YES,Percentage,56.4,,45.2,67,45,<20 yrs,Maternal Age (4 Levels),"(44.393191174, -89.816370742)",CLA9,TOP2,QUO100,55,AYR1,BOC4,RES40
2007,ME,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,NO,Percentage,20.8,,18.2,23.6,247,None,None,"(45.254228894001, -68.985031336)",CLA9,TOP2,QUO100,23,BOC99,BOC99,RES23
2007,NY,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,,Percentage,43,,,,,,Number of Previous Live Births,"(42.827001032, -75.543970427)",CLA9,TOP2,QUO99,36,BOC20,BOC20,
2007,NY,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,NO,Percentage,67,,57.1,75.6,97,Hispanic,Mother Hispanic,"(42.827001032, -75.543970427)",CLA9,TOP2,QUO100,36,HIS1,BOC8,RES23
2007,MO,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,Percentage,52,,42.2,61.6,82,"Black, non-Hispanic",Maternal Race/Ethnicity,"(38.635790776, -92.566300053)",CLA9,TOP2,QUO8,29,ETH1,BOC6,RES23
2007,OH,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,YES,Percentage,61,,52,69.2,169,Smoker,Smoked last 3 months of Pregnancy,"(40.060210141, -82.404260056)",CLA9,TOP2,QUO8,39,SMK2,BOC13,RES40
2007,NE,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,#DRKS REDUCED,Percentage,2.8,,1.7,4.6,21,20-29 yrs,Maternal Age (3 Levels),"(41.641040988001, -99.365720623)",CLA9,TOP2,QUO99,31,AYR2,BOC19,RES3
2007,ME,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,Percentage,34.5,,31,38.1,319,Non-Smoker,Smoked last 3 months of Pregnancy,"(45.254228894001, -68.985031336)",CLA9,TOP2,QUO99,23,SMK1,BOC13,RES25
2007,ME,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,YES,Percentage,76.9,,71.7,81.5,279,12 yrs,Maternal Education,"(45.254228894001, -68.985031336)",CLA9,TOP2,QUO100,23,12YR3,BOC5,RES40
2007,OH,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,#DRKS REDUCED,Percentage,1.4,,0.5,4,10,Smoker,Smoked last 3 months of Pregnancy,"(40.060210141, -82.404260056)",CLA9,TOP2,QUO99,39,SMK2,BOC13,RES3
2007,OR,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,YES,Percentage,47.5,,39.9,55.2,193,20-24 yrs,Maternal Age (4 Levels),"(44.567449424, -120.155031326)",CLA9,TOP2,QUO8,41,AYR4,BOC4,RES40
2007,NY,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,#DRKS REDUCED,Percentage,3.9,,2.7,5.6,40,Age 18 - 44,Maternal Age - 18 to 44 years only,"(42.827001032, -75.543970427)",CLA9,TOP2,QUO99,36,AGE1844ALL,BOC16,RES3
2007,WI,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,YES,Percentage,67.6,,61.9,72.9,179,Age 18 - 24,Maternal Age - 18 to 44 years in groupings,"(44.393191174, -89.816370742)",CLA9,TOP2,QUO8,55,AGE2,BOC17,RES40
2007,ME,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,,Percentage,35,,,,,,Pregnancy Intendedness,"(45.254228894001, -68.985031336)",CLA9,TOP2,QUO100,23,BOC11,BOC11,
2007,WV,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,NO,Percentage,96,,93.3,97.6,927,0,Number of Previous Live Births,"(38.665510202, -80.712640135)",CLA9,TOP2,QUO9,54,PRV0,BOC20,RES23
2007,OH,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,Percentage,42.4,,35.9,49.2,176,Age 30 - 44,Maternal Age - 18 to 44 years in groupings,"(40.060210141, -82.404260056)",CLA9,TOP2,QUO99,39,AGE4,BOC17,RES25
2007,OR,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,Percentage,79.3,,75.3,82.8,349,Hispanic,Mother Hispanic,"(44.567449424, -120.155031326)",CLA9,TOP2,QUO8,41,HIS1,BOC8,RES23
2007,ME,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,YES,Percentage,75.1,,69.4,80,259,Age 18 - 24,Maternal Age - 18 to 44 years in groupings,"(45.254228894001, -68.985031336)",CLA9,TOP2,QUO100,23,AGE2,BOC17,RES40
2007,AR,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,NO,Percentage,92.3,,88,95.1,290,"$50,000 or more",Income (years 2004 and beyond),"(34.748650124, -92.274490743)",CLA9,TOP2,QUO9,5,INC38,BOC14,RES23
2007,OH,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,YES,Percentage,67.9,,63.3,72.1,498,ADEQUATE PNC,Adequacy of Prenatal care,"(40.060210141, -82.404260056)",CLA9,TOP2,QUO100,39,PNC1,BOC18,RES40
2007,NE,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,Percentage,42.6,,36.3,49.1,190,12 yrs,Maternal Education,"(41.641040988001, -99.365720623)",CLA9,TOP2,QUO8,31,12YR3,BOC5,RES23
2007,WV,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,DRINKER WHO QUIT,Percentage,50,,43.2,56.8,182,"$10,000 to $24,999",Income (years 2004 and beyond),"(38.665510202, -80.712640135)",CLA9,TOP2,QUO99,54,INC36,BOC14,RES17
2007,NE,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRNKR RESUMED,Percentage,0.4,,0.1,1.5,2,"White, non-Hispanic",Maternal Race/Ethnicity,"(41.641040988001, -99.365720623)",CLA9,TOP2,QUO99,31,ETH4,BOC6,RES26
2007,OR,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,,Percentage,63,,,,,,Smoked 3 months before Pregnancy,"(44.567449424, -120.155031326)",CLA9,TOP2,QUO8,41,BOC12,BOC12,
2007,NE,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRNKR RESUMED,Percentage,0.6,,0.1,3.7,1,Age 30 - 44,Maternal Age - 18 to 44 years in groupings,"(41.641040988001, -99.365720623)",CLA9,TOP2,QUO99,31,AGE4,BOC17,RES26
2007,OR,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,NO,Percentage,67.4,,63,71.6,300,Hispanic,Mother Hispanic,"(44.567449424, -120.155031326)",CLA9,TOP2,QUO100,41,HIS1,BOC8,RES23
2007,NY,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,YES,Percentage,6,,3.5,10.2,20,OTHER,Marital Status,"(42.827001032, -75.543970427)",CLA9,TOP2,QUO9,36,MA2,BOC3,RES40
2007,WV,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,YES,Percentage,61.8,,56.6,66.7,362,25-34 yrs,Maternal Age (4 Levels),"(38.665510202, -80.712640135)",CLA9,TOP2,QUO100,54,AYR5,BOC4,RES40
2007,AR,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,Percentage,35.4,,29.2,42.1,131,"$50,000 or more",Income (years 2004 and beyond),"(34.748650124, -92.274490743)",CLA9,TOP2,QUO8,5,INC38,BOC14,RES23
2007,NY,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,,Percentage,35,,,,,,Maternal Education,"(42.827001032, -75.543970427)",CLA9,TOP2,QUO8,36,BOC5,BOC5,
2007,NY,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,Percentage,44.8,,36.6,53.3,103,35+ yrs,Maternal Age (4 Levels),"(42.827001032, -75.543970427)",CLA9,TOP2,QUO8,36,AYR6,BOC4,RES23
2007,OR,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,NO,Percentage,81.5,,75.4,86.4,408,"$50,000 or more",Income (years 2004 and beyond),"(44.567449424, -120.155031326)",CLA9,TOP2,QUO9,41,INC38,BOC14,RES23
2007,WV,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,Percentage,,,,,,Other non-Hispanic,Maternal Race/Ethnicity,"(38.665510202, -80.712640135)",CLA9,TOP2,QUO99,54,ETH3,BOC6,RES25
2007,OH,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,YES,Percentage,4.2,,2.6,6.7,33,Intended,Pregnancy Intendedness,"(40.060210141, -82.404260056)",CLA9,TOP2,QUO9,39,IND1,BOC11,RES40
2007,OR,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,YES,Percentage,54.4,,47.1,61.6,247,"$10,000 to $24,999",Income (years 2004 and beyond),"(44.567449424, -120.155031326)",CLA9,TOP2,QUO100,41,INC36,BOC14,RES40
2007,AR,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,NO,Percentage,39.1,,34.3,44.2,320,OTHER,Marital Status,"(34.748650124, -92.274490743)",CLA9,TOP2,QUO100,5,MA2,BOC3,RES23
2007,WV,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRNKR RESUMED,Percentage,0.6,,0.1,4,1,"Less than $10,000",Income (years 2004 and beyond),"(38.665510202, -80.712640135)",CLA9,TOP2,QUO99,54,INC39,BOC14,RES26
2007,ME,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,Percentage,34.4,,31.2,37.7,405,Age 18 - 44,Maternal Age - 18 to 44 years only,"(45.254228894001, -68.985031336)",CLA9,TOP2,QUO8,23,AGE1844ALL,BOC16,RES23
2007,WV,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,,Percentage,57,,,,,,Maternal Education,"(38.665510202, -80.712640135)",CLA9,TOP2,QUO8,54,BOC5,BOC5,
2007,AR,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,,Percentage,38,,,,,,Birth Weight,"(34.748650124, -92.274490743)",CLA9,TOP2,QUO8,5,BOC1,BOC1,
2007,WI,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRNKR RESUMED,Percentage,0.1,,0,0.7,1,OTHER,Marital Status,"(44.393191174, -89.816370742)",CLA9,TOP2,QUO99,55,MA2,BOC3,RES26
2007,WV,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,Percentage,59,,46.1,70.8,73,35+ yrs,Maternal Age (4 Levels),"(38.665510202, -80.712640135)",CLA9,TOP2,QUO99,54,AYR6,BOC4,RES25
2007,OH,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,Percentage,50.6,,45.1,56.1,360,WIC,On WIC during Pregnancy,"(40.060210141, -82.404260056)",CLA9,TOP2,QUO99,39,WIC2,BOC10,RES25
2007,AR,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,NO,Percentage,95,,92.8,96.6,742,25-34 yrs,Maternal Age (4 Levels),"(34.748650124, -92.274490743)",CLA9,TOP2,QUO9,5,AYR5,BOC4,RES23
2007,OR,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,,Percentage,56,,,,,,Birth Weight,"(44.567449424, -120.155031326)",CLA9,TOP2,QUO9,41,BOC1,BOC1,
2007,OR,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,DRINKER WHO QUIT,Percentage,33.1,,22.3,46,62,<20 yrs,Maternal Age (3 Levels),"(44.567449424, -120.155031326)",CLA9,TOP2,QUO99,41,AYR1,BOC19,RES17
2007,WI,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,#DRKS REDUCED,Percentage,3.2,,2.1,4.8,27,None,None,"(44.393191174, -89.816370742)",CLA9,TOP2,QUO99,55,BOC99,BOC99,RES3
2007,OH,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,#DRKS SAME OR MORE,Percentage,3.5,,2,6.1,22,0,Number of Previous Live Births,"(40.060210141, -82.404260056)",CLA9,TOP2,QUO99,39,PRV0,BOC20,RES4
2007,NY,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,,Percentage,52,,,,,,Maternal Age - 18 to 44 years only,"(42.827001032, -75.543970427)",CLA9,TOP2,QUO9,36,BOC16,BOC16,
2007,OR,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,Percentage,46.2,,41.8,50.5,646,ADEQUATE PNC,Adequacy of Prenatal care,"(44.567449424, -120.155031326)",CLA9,TOP2,QUO8,41,PNC1,BOC18,RES23
2007,WI,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,YES,Percentage,81.2,,77.3,84.5,381,"White, non-Hispanic",Maternal Race/Ethnicity,"(44.393191174, -89.816370742)",CLA9,TOP2,QUO8,55,ETH4,BOC6,RES40
