Year,LocationAbbr,Class,Topic,Question,DataSource,Response,Data_Value_Type,Data_Value,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Break_Out,Break_Out_Category,Geolocation,ClassId,TopicId,QuestionId,LocationId,BreakOutId,BreakOutCategoryid,ResponseId
2007,NE,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception for those not trying to get pregnant,PRAMS,NO,Percentage,40.5,,33.1,48.4,97,Smoker,Smoked 3 months before Pregnancy,"(41.641040988001, -99.365720623)",CLA4,TOP4,QUO241,31,SMK2,BOC12,RES23
2007,AR,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception,PRAMS,,Percentage,63,,,,,,Maternal Age - 18 to 44 years in groupings,"(34.748650124, -92.274490743)",CLA4,TOP4,QUO242,5,BOC17,BOC17,
2007,OH,Family Planning,Contraception - Conception,Reason for not using contraception at conception - had side effects from birth control,PRAMS,YES (CHECKED),Percentage,9.6,,5.8,15.4,29,1 or more,Number of Previous Live Births,"(40.060210141, -82.404260056)",CLA4,TOP4,QUO163,39,PRV1,BOC20,RES41
2007,ME,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception for those not trying to get pregnant,PRAMS,NO,Percentage,49.5,,39.9,59.1,68,30+ yrs,Maternal Age (3 Levels),"(45.254228894001, -68.985031336)",CLA4,TOP4,QUO241,23,AYR3,BOC19,RES23
2007,ME,Family Planning,Contraception - Conception,Reason for not using contraception at conception - some other reason,PRAMS,YES (CHECKED),Percentage,16.7,,12.3,22.3,49,"White, non-Hispanic",Maternal Race/Ethnicity,"(45.254228894001, -68.985031336)",CLA4,TOP4,QUO162,23,ETH4,BOC6,RES41
2007,NE,Family Planning,Contraception - Conception,Reason for not using contraception at conception- husband or partner did not want to,PRAMS,,Percentage,1101,,,,,,Marital Status,"(41.641040988001, -99.365720623)",CLA4,TOP4,QUO160,31,BOC3,BOC3,
2007,MO,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception,PRAMS,YES,Percentage,67.8,,50.5,81.3,44,UNKNOWN PNC,Adequacy of Prenatal care,"(38.635790776, -92.566300053)",CLA4,TOP4,QUO242,29,PNC4,BOC18,RES40
2007,NY,Family Planning,Contraception - Conception,Reason for not using contraception at conception - had side effects from birth control,PRAMS,NO (UNCHECKED),Percentage,93.3,,87.7,96.5,183,"White, non-Hispanic",Maternal Race/Ethnicity,"(42.827001032, -75.543970427)",CLA4,TOP4,QUO163,36,ETH4,BOC6,RES24
2007,AR,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception for those not trying to get pregnant,PRAMS,NO,Percentage,48.6,,42.8,54.5,212,MARRIED,Marital Status,"(34.748650124, -92.274490743)",CLA4,TOP4,QUO241,5,MA1,BOC3,RES23
2007,HI,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception,PRAMS,NO,Percentage,20.7,,16.5,25.6,57,"White, non-Hispanic",Maternal Race/Ethnicity,"(21.304850435, -157.857749403)",CLA4,TOP4,QUO242,15,ETH4,BOC6,RES23
2007,OH,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she could not get pregnant at that time,PRAMS,YES (CHECKED),Percentage,,,,,,Hispanic,Maternal Race/Ethnicity,"(40.060210141, -82.404260056)",CLA4,TOP4,QUO165,39,ETH2,BOC6,RES41
2007,WI,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception,PRAMS,NO,Percentage,18.4,,15.9,21.3,208,None,None,"(44.393191174, -89.816370742)",CLA4,TOP4,QUO242,55,BOC99,BOC99,RES23
2007,AR,Family Planning,Contraception - Conception,Indicator of contraceptive use at time of pregnancy among women with an unintended pregnancy,PRAMS,,Percentage,1009,,,,,,Smoked 3 months before Pregnancy,"(34.748650124, -92.274490743)",CLA4,TOP4,QUO3,5,BOC12,BOC12,
2007,OH,Family Planning,Contraception - Conception,Reason for not using contraception at conception- didn't mind getting pregnant,PRAMS,YES (CHECKED),Percentage,46.9,,38.4,55.7,104,ADEQUATE PNC,Adequacy of Prenatal care,"(40.060210141, -82.404260056)",CLA4,TOP4,QUO161,39,PNC1,BOC18,RES41
2007,HI,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception,PRAMS,YES,Percentage,94.6,,92.9,95.9,879,Intended,Pregnancy Intendedness,"(21.304850435, -157.857749403)",CLA4,TOP4,QUO242,15,IND1,BOC11,RES40
2007,WV,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception for those not trying to get pregnant,PRAMS,YES,Percentage,55.3,,50.6,59.9,516,Age 18 - 44,Maternal Age - 18 to 44 years only,"(38.665510202, -80.712640135)",CLA4,TOP4,QUO241,54,AGE1844ALL,BOC16,RES40
2007,NY,Family Planning,Contraception - Conception,Reason for not using contraception at conception- problems getting birth control,PRAMS,YES (CHECKED),Percentage,1.1,,0.3,3.3,3,"$25,000 to $49,999",Income (years 2004 and beyond),"(42.827001032, -75.543970427)",CLA4,TOP4,QUO159,36,INC37,BOC14,RES41
2007,WI,Family Planning,Contraception - Conception,Reason for not using contraception at conception - had side effects from birth control,PRAMS,YES (CHECKED),Percentage,12.9,,9,18.1,36,Age 18 - 44,Maternal Age - 18 to 44 years only,"(44.393191174, -89.816370742)",CLA4,TOP4,QUO163,55,AGE1844ALL,BOC16,RES41
2007,HI,Family Planning,Contraception - Conception,Indicator of contraceptive use at time of pregnancy among women with an unintended pregnancy,PRAMS,NO,Percentage,56.2,,52.6,59.7,406,None,None,"(21.304850435, -157.857749403)",CLA4,TOP4,QUO3,15,BOC99,BOC99,RES23
2007,WV,Family Planning,Contraception - Conception,Reason for not using contraception at conception- husband or partner did not want to,PRAMS,NO (UNCHECKED),Percentage,86.4,,79.6,91.2,217,"Less than $10,000",Income (years 2004 and beyond),"(38.665510202, -80.712640135)",CLA4,TOP4,QUO160,54,INC39,BOC14,RES24
2007,NY,Family Planning,Contraception - Conception,Reason for not using contraception at conception- husband or partner did not want to,PRAMS,,Percentage,808,,,,,,Birth Weight,"(42.827001032, -75.543970427)",CLA4,TOP4,QUO160,36,BOC1,BOC1,
2007,MO,Family Planning,Contraception - Conception,Indicator of contraception use at the time of pregnancy (for those not trying to get pregnant),PRAMS,YES,Percentage,41.4,,33.9,49.2,100,Age 25 - 29,Maternal Age - 18 to 44 years in groupings,"(38.635790776, -92.566300053)",CLA4,TOP4,QUO89,29,AGE3,BOC17,RES40
2007,OR,Family Planning,Contraception - Conception,Reason for not using contraception at conception- husband or partner did not want to,PRAMS,YES (CHECKED),Percentage,7.4,,1.6,28.1,8,35+ yrs,Maternal Age (4 Levels),"(44.567449424, -120.155031326)",CLA4,TOP4,QUO160,41,AYR6,BOC4,RES41
2007,OR,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she or partner was sterile,PRAMS,NO (UNCHECKED),Percentage,93.3,,88.3,96.3,461,None,None,"(44.567449424, -120.155031326)",CLA4,TOP4,QUO164,41,BOC99,BOC99,RES24
2007,ME,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception for those not trying to get pregnant,PRAMS,NO,Percentage,46.5,,39.8,53.4,135,1 or more,Number of Previous Live Births,"(45.254228894001, -68.985031336)",CLA4,TOP4,QUO241,23,PRV1,BOC20,RES23
2007,NY,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she could not get pregnant at that time,PRAMS,NO (UNCHECKED),Percentage,74.5,,66.7,81,200,Non-Hispanic,Mother Hispanic,"(42.827001032, -75.543970427)",CLA4,TOP4,QUO165,36,HIS2,BOC8,RES24
2007,ME,Family Planning,Contraception - Conception,Indicator of contraception use at the time of pregnancy (for those not trying to get pregnant),PRAMS,YES,Percentage,45.7,,37.2,54.5,77,Non-Medicaid,Medicaid Recipient,"(45.254228894001, -68.985031336)",CLA4,TOP4,QUO89,23,MED2,BOC9,RES40
2007,OH,Family Planning,Contraception - Conception,Reason for not using contraception at conception- didn't mind getting pregnant,PRAMS,YES (CHECKED),Percentage,42.4,,36.5,48.4,202,None,None,"(40.060210141, -82.404260056)",CLA4,TOP4,QUO161,39,BOC99,BOC99,RES41
2007,MO,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception for those not trying to get pregnant,PRAMS,YES,Percentage,53.6,,47.8,59.3,232,Non-Smoker,Smoked 3 months before Pregnancy,"(38.635790776, -92.566300053)",CLA4,TOP4,QUO241,29,SMK1,BOC12,RES40
2007,AR,Family Planning,Contraception - Conception,Indicator of contraceptive use at time of pregnancy among women with an unintended pregnancy,PRAMS,NO,Percentage,59.8,,50.8,68.2,155,"Black, non-Hispanic",Maternal Race/Ethnicity,"(34.748650124, -92.274490743)",CLA4,TOP4,QUO3,5,ETH1,BOC6,RES23
2007,OH,Family Planning,Contraception - Conception,Reason for not using contraception at conception- didn't mind getting pregnant,PRAMS,YES (CHECKED),Percentage,51.7,,41.6,61.6,76,12 yrs,Maternal Education,"(40.060210141, -82.404260056)",CLA4,TOP4,QUO161,39,12YR3,BOC5,RES41
2007,WV,Family Planning,Contraception - Conception,Reason for not using contraception at conception- didn't mind getting pregnant,PRAMS,YES (CHECKED),Percentage,31.4,,24.5,39.2,114,Smoker,Smoked 3 months before Pregnancy,"(38.665510202, -80.712640135)",CLA4,TOP4,QUO161,54,SMK2,BOC12,RES41
2007,ME,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she or partner was sterile,PRAMS,NO (UNCHECKED),Percentage,92,,77,97.5,28,<20 yrs,Maternal Age (4 Levels),"(45.254228894001, -68.985031336)",CLA4,TOP4,QUO164,23,AYR1,BOC4,RES24
2007,ME,Family Planning,Contraception - Conception,Reason for not using contraception at conception - some other reason,PRAMS,NO (UNCHECKED),Percentage,86.9,,78.6,92.3,107,Age 18 - 24,Maternal Age - 18 to 44 years in groupings,"(45.254228894001, -68.985031336)",CLA4,TOP4,QUO162,23,AGE2,BOC17,RES24
2007,OH,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she could not get pregnant at that time,PRAMS,YES (CHECKED),Percentage,29.3,,20.4,40.1,55,"Less than $10,000",Income (years 2004 and beyond),"(40.060210141, -82.404260056)",CLA4,TOP4,QUO165,39,INC39,BOC14,RES41
2007,WI,Family Planning,Contraception - Conception,Reason for not using contraception at conception - some other reason,PRAMS,NO (UNCHECKED),Percentage,,,,,,Age 45+,Maternal Age - 18 to 44 years in groupings,"(44.393191174, -89.816370742)",CLA4,TOP4,QUO162,55,AGE5,BOC17,RES24
2007,ME,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she could not get pregnant at that time,PRAMS,YES (CHECKED),Percentage,16.4,,11.7,22.7,38,ADEQUATE PNC,Adequacy of Prenatal care,"(45.254228894001, -68.985031336)",CLA4,TOP4,QUO165,23,PNC1,BOC18,RES41
2007,MO,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she could not get pregnant at that time,PRAMS,NO (UNCHECKED),Percentage,70.2,,51.8,83.8,26,35+ yrs,Maternal Age (4 Levels),"(38.635790776, -92.566300053)",CLA4,TOP4,QUO165,29,AYR6,BOC4,RES24
2007,AR,Family Planning,Contraception - Conception,Reason for not using contraception at conception- didn't mind getting pregnant,PRAMS,YES (CHECKED),Percentage,,,,,,UNKNOWN PNC,Adequacy of Prenatal care,"(34.748650124, -92.274490743)",CLA4,TOP4,QUO161,5,PNC4,BOC18,RES41
2007,AR,Family Planning,Contraception - Conception,Reason for not using contraception at conception- didn't mind getting pregnant,PRAMS,,Percentage,1190,,,,,,Smoked 3 months before Pregnancy,"(34.748650124, -92.274490743)",CLA4,TOP4,QUO161,5,BOC12,BOC12,
2007,OH,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception for those not trying to get pregnant,PRAMS,YES,Percentage,58.8,,51.5,65.8,217,0,Number of Previous Live Births,"(40.060210141, -82.404260056)",CLA4,TOP4,QUO241,39,PRV0,BOC20,RES40
2007,AR,Family Planning,Contraception - Conception,Indicator of contraception use at the time of pregnancy (for those not trying to get pregnant),PRAMS,YES,Percentage,44.2,,39.8,48.6,277,NBW (>2500g),Birth Weight,"(34.748650124, -92.274490743)",CLA4,TOP4,QUO89,5,BWT2,BOC1,RES40
2007,NY,Family Planning,Contraception - Conception,Indicator of contraceptive use at time of pregnancy among women with an unintended pregnancy,PRAMS,YES,Percentage,37.8,,25.3,52.1,41,Smoker,Smoked last 3 months of Pregnancy,"(42.827001032, -75.543970427)",CLA4,TOP4,QUO3,36,SMK2,BOC13,RES40
2007,OH,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she or partner was sterile,PRAMS,YES (CHECKED),Percentage,,,,,,Hispanic,Maternal Race/Ethnicity,"(40.060210141, -82.404260056)",CLA4,TOP4,QUO164,39,ETH2,BOC6,RES41
2007,OH,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she could not get pregnant at that time,PRAMS,YES (CHECKED),Percentage,23.5,,18.7,29.1,131,None,None,"(40.060210141, -82.404260056)",CLA4,TOP4,QUO165,39,BOC99,BOC99,RES41
2007,OH,Family Planning,Contraception - Conception,Indicator of contraceptive use at time of pregnancy among women with an unintended pregnancy,PRAMS,YES,Percentage,42.3,,36.7,48.1,130,LBW (<=2500g),Birth Weight,"(40.060210141, -82.404260056)",CLA4,TOP4,QUO3,39,BWT1,BOC1,RES40
2007,NY,Family Planning,Contraception - Conception,Reason for not using contraception at conception- problems getting birth control,PRAMS,NO (UNCHECKED),Percentage,99.8,,98.4,100,86,"$50,000 or more",Income (years 2004 and beyond),"(42.827001032, -75.543970427)",CLA4,TOP4,QUO159,36,INC38,BOC14,RES24
2007,HI,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception,PRAMS,YES,Percentage,77.9,,75.7,79.9,1202,Non-Smoker,Smoked last 3 months of Pregnancy,"(21.304850435, -157.857749403)",CLA4,TOP4,QUO242,15,SMK1,BOC13,RES40
2007,ME,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she could not get pregnant at that time,PRAMS,YES (CHECKED),Percentage,,,,,,Hispanic,Maternal Race/Ethnicity,"(45.254228894001, -68.985031336)",CLA4,TOP4,QUO165,23,ETH2,BOC6,RES41
2007,WV,Family Planning,Contraception - Conception,Reason for not using contraception at conception - had side effects from birth control,PRAMS,YES (CHECKED),Percentage,3.8,,1.1,12.2,5,30+ yrs,Maternal Age (3 Levels),"(38.665510202, -80.712640135)",CLA4,TOP4,QUO163,54,AYR3,BOC19,RES41
2007,WI,Family Planning,Contraception - Conception,Reason for not using contraception at conception - had side effects from birth control,PRAMS,YES (CHECKED),Percentage,8.2,,3.5,18.4,5,Hispanic,Mother Hispanic,"(44.393191174, -89.816370742)",CLA4,TOP4,QUO163,55,HIS1,BOC8,RES41
2007,AR,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception,PRAMS,NO,Percentage,28.9,,22.9,35.7,100,< 12 yrs,Maternal Education,"(34.748650124, -92.274490743)",CLA4,TOP4,QUO242,5,12YR1,BOC5,RES23
2007,OR,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she or partner was sterile,PRAMS,NO (UNCHECKED),Percentage,91.6,,82.2,96.3,64,<20 yrs,Maternal Age (3 Levels),"(44.567449424, -120.155031326)",CLA4,TOP4,QUO164,41,AYR1,BOC19,RES24
2007,AR,Family Planning,Contraception - Conception,Reason for not using contraception at conception- didn't mind getting pregnant,PRAMS,YES (CHECKED),Percentage,35.6,,30,41.6,169,WIC,On WIC during Pregnancy,"(34.748650124, -92.274490743)",CLA4,TOP4,QUO161,5,WIC2,BOC10,RES41
2007,AR,Family Planning,Contraception - Conception,Indicator of contraceptive use at time of pregnancy among women with an unintended pregnancy,PRAMS,NO,Percentage,59.9,,54.6,65,392,Medicaid,Medicaid Recipient,"(34.748650124, -92.274490743)",CLA4,TOP4,QUO3,5,MED1,BOC9,RES23
2007,ME,Family Planning,Contraception - Conception,Reason for not using contraception at conception- problems getting birth control,PRAMS,NO (UNCHECKED),Percentage,91.5,,79.9,96.7,73,30+ yrs,Maternal Age (3 Levels),"(45.254228894001, -68.985031336)",CLA4,TOP4,QUO159,23,AYR3,BOC19,RES24
2007,OR,Family Planning,Contraception - Conception,Reason for not using contraception at conception- problems getting birth control,PRAMS,NO (UNCHECKED),Percentage,95,,89.6,97.7,386,Non-Hispanic,Mother Hispanic,"(44.567449424, -120.155031326)",CLA4,TOP4,QUO159,41,HIS2,BOC8,RES24
2007,NY,Family Planning,Contraception - Conception,Reason for not using contraception at conception- didn't mind getting pregnant,PRAMS,NO (UNCHECKED),Percentage,51.4,,43.5,59.1,130,Non-Hispanic,Mother Hispanic,"(42.827001032, -75.543970427)",CLA4,TOP4,QUO161,36,HIS2,BOC8,RES24
2007,NE,Family Planning,Contraception - Conception,Reason for not using contraception at conception- didn't mind getting pregnant,PRAMS,NO (UNCHECKED),Percentage,,,,,,Age 45+,Maternal Age - 18 to 44 years in groupings,"(41.641040988001, -99.365720623)",CLA4,TOP4,QUO161,31,AGE5,BOC17,RES24
2007,MO,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception for those not trying to get pregnant,PRAMS,NO,Percentage,43.2,,35.1,51.6,90,"Less than $10,000",Income (years 2004 and beyond),"(38.635790776, -92.566300053)",CLA4,TOP4,QUO241,29,INC39,BOC14,RES23
2007,WI,Family Planning,Contraception - Conception,Reason for not using contraception at conception- didn't mind getting pregnant,PRAMS,YES (CHECKED),Percentage,36.1,,26.8,46.7,42,Smoker,Smoked 3 months before Pregnancy,"(44.393191174, -89.816370742)",CLA4,TOP4,QUO161,55,SMK2,BOC12,RES41
2007,OH,Family Planning,Contraception - Conception,Reason for not using contraception at conception- problems getting birth control,PRAMS,NO (UNCHECKED),Percentage,90.8,,77.5,96.6,99,< 12 yrs,Maternal Education,"(40.060210141, -82.404260056)",CLA4,TOP4,QUO159,39,12YR1,BOC5,RES24
2007,AR,Family Planning,Contraception - Conception,Reason for not using contraception at conception - some other reason,PRAMS,NO (UNCHECKED),Percentage,87.2,,82.9,90.5,326,NBW (>2500g),Birth Weight,"(34.748650124, -92.274490743)",CLA4,TOP4,QUO162,5,BWT2,BOC1,RES24
2007,ME,Family Planning,Contraception - Conception,Reason for not using contraception at conception - had side effects from birth control,PRAMS,NO (UNCHECKED),Percentage,89.9,,85.1,93.2,255,Non-Hispanic,Mother Hispanic,"(45.254228894001, -68.985031336)",CLA4,TOP4,QUO163,23,HIS2,BOC8,RES24
2007,NE,Family Planning,Contraception - Conception,Indicator of contraceptive use at time of pregnancy among women with an unintended pregnancy,PRAMS,YES,Percentage,58.3,,50.2,65.9,83,Hispanic,Mother Hispanic,"(41.641040988001, -99.365720623)",CLA4,TOP4,QUO3,31,HIS1,BOC8,RES40
2007,WV,Family Planning,Contraception - Conception,Reason for not using contraception at conception- didn't mind getting pregnant,PRAMS,YES (CHECKED),Percentage,18.8,,12,28.3,15,Age < 18,Maternal Age - 18 to 44 years in groupings,"(38.665510202, -80.712640135)",CLA4,TOP4,QUO161,54,AGE1,BOC17,RES41
2007,OH,Family Planning,Contraception - Conception,Reason for not using contraception at conception - some other reason,PRAMS,YES (CHECKED),Percentage,16.9,,12.2,22.9,63,Unintended,Pregnancy Intendedness,"(40.060210141, -82.404260056)",CLA4,TOP4,QUO162,39,IND2,BOC11,RES41
2007,WI,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she or partner was sterile,PRAMS,YES (CHECKED),Percentage,9.5,,4.3,19.7,9,"$10,000 to $24,999",Income (years 2004 and beyond),"(44.393191174, -89.816370742)",CLA4,TOP4,QUO164,55,INC36,BOC14,RES41
2007,MO,Family Planning,Contraception - Conception,Reason for not using contraception at conception- husband or partner did not want to,PRAMS,,Percentage,953,,,,,,Maternal Education,"(38.635790776, -92.566300053)",CLA4,TOP4,QUO160,29,BOC5,BOC5,
2007,HI,Family Planning,Contraception - Conception,Reason for not using contraception at conception- husband or partner did not want to,PRAMS,NO (UNCHECKED),Percentage,93.9,,86.5,97.3,81,"White, non-Hispanic",Maternal Race/Ethnicity,"(21.304850435, -157.857749403)",CLA4,TOP4,QUO160,15,ETH4,BOC6,RES24
2007,OH,Family Planning,Contraception - Conception,Reason for not using contraception at conception- problems getting birth control,PRAMS,,Percentage,995,,,,,,Pregnancy Intendedness,"(40.060210141, -82.404260056)",CLA4,TOP4,QUO159,39,BOC11,BOC11,
2007,OR,Family Planning,Contraception - Conception,Indicator of contraceptive use at time of pregnancy among women with an unintended pregnancy,PRAMS,YES,Percentage,63.6,,45.3,78.7,41,35+ yrs,Maternal Age (4 Levels),"(44.567449424, -120.155031326)",CLA4,TOP4,QUO3,41,AYR6,BOC4,RES40
2007,OR,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she or partner was sterile,PRAMS,YES (CHECKED),Percentage,7,,3.3,14.2,26,20-29 yrs,Maternal Age (3 Levels),"(44.567449424, -120.155031326)",CLA4,TOP4,QUO164,41,AYR2,BOC19,RES41
2007,WI,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she could not get pregnant at that time,PRAMS,NO (UNCHECKED),Percentage,81.1,,70.7,88.4,59,Age 30 - 44,Maternal Age - 18 to 44 years in groupings,"(44.393191174, -89.816370742)",CLA4,TOP4,QUO165,55,AGE4,BOC17,RES24
2007,WI,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception for those not trying to get pregnant,PRAMS,NO,Percentage,35.1,,22.4,50.4,20,35+ yrs,Maternal Age (4 Levels),"(44.393191174, -89.816370742)",CLA4,TOP4,QUO241,55,AYR6,BOC4,RES23
2007,OR,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she or partner was sterile,PRAMS,NO (UNCHECKED),Percentage,92.8,,85.3,96.7,145,"White, non-Hispanic",Maternal Race/Ethnicity,"(44.567449424, -120.155031326)",CLA4,TOP4,QUO164,41,ETH4,BOC6,RES24
2007,MO,Family Planning,Contraception - Conception,Indicator of contraceptive use at time of pregnancy among women with an unintended pregnancy,PRAMS,NO,Percentage,,,,,,Hispanic,Maternal Race/Ethnicity,"(38.635790776, -92.566300053)",CLA4,TOP4,QUO3,29,ETH2,BOC6,RES23
2007,OR,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception for those not trying to get pregnant,PRAMS,YES,Percentage,51.2,,41.1,61.2,129,< 12 yrs,Maternal Education,"(44.567449424, -120.155031326)",CLA4,TOP4,QUO241,41,12YR1,BOC5,RES40
2007,OH,Family Planning,Contraception - Conception,Reason for not using contraception at conception - some other reason,PRAMS,,Percentage,1001,,,,,,Maternal Age - 18 to 44 years only,"(40.060210141, -82.404260056)",CLA4,TOP4,QUO162,39,BOC16,BOC16,
2007,MO,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception,PRAMS,NO,Percentage,31.6,,27.3,36.3,200,WIC,On WIC during Pregnancy,"(38.635790776, -92.566300053)",CLA4,TOP4,QUO242,29,WIC2,BOC10,RES23
2007,WV,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception,PRAMS,NO,Percentage,32.1,,27.5,37.1,266,Age 18 - 24,Maternal Age - 18 to 44 years in groupings,"(38.665510202, -80.712640135)",CLA4,TOP4,QUO242,54,AGE2,BOC17,RES23
2007,ME,Family Planning,Contraception - Conception,Reason for not using contraception at conception - some other reason,PRAMS,NO (UNCHECKED),Percentage,82.8,,70.8,90.5,64,"$10,000 to $24,999",Income (years 2004 and beyond),"(45.254228894001, -68.985031336)",CLA4,TOP4,QUO162,23,INC36,BOC14,RES24
2007,NY,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception,PRAMS,YES,Percentage,69.5,,63.3,75,280,Medicaid,Medicaid Recipient,"(42.827001032, -75.543970427)",CLA4,TOP4,QUO242,36,MED1,BOC9,RES40
2007,ME,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception for those not trying to get pregnant,PRAMS,YES,Percentage,52.5,,47.1,57.9,167,NBW (>2500g),Birth Weight,"(45.254228894001, -68.985031336)",CLA4,TOP4,QUO241,23,BWT2,BOC1,RES40
2007,OR,Family Planning,Contraception - Conception,Indicator of contraceptive use at time of pregnancy among women with an unintended pregnancy,PRAMS,NO,Percentage,33.9,,24.5,44.7,100,"$10,000 to $24,999",Income (years 2004 and beyond),"(44.567449424, -120.155031326)",CLA4,TOP4,QUO3,41,INC36,BOC14,RES23
2007,WV,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she or partner was sterile,PRAMS,YES (CHECKED),Percentage,,,,,,Other non-Hispanic,Maternal Race/Ethnicity,"(38.665510202, -80.712640135)",CLA4,TOP4,QUO164,54,ETH3,BOC6,RES41
2007,WI,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception,PRAMS,NO,Percentage,15.4,,12.8,18.5,132,ADEQUATE PNC,Adequacy of Prenatal care,"(44.393191174, -89.816370742)",CLA4,TOP4,QUO242,55,PNC1,BOC18,RES23
2007,MO,Family Planning,Contraception - Conception,Indicator of contraception use at the time of pregnancy (for those not trying to get pregnant),PRAMS,YES,Percentage,44.7,,39.1,50.5,200,WIC,On WIC during Pregnancy,"(38.635790776, -92.566300053)",CLA4,TOP4,QUO89,29,WIC2,BOC10,RES40
2007,AR,Family Planning,Contraception - Conception,Indicator of contraceptive use at time of pregnancy among women with an unintended pregnancy,PRAMS,YES,Percentage,49.5,,41.5,57.6,130,Non-WIC,On WIC during Pregnancy,"(34.748650124, -92.274490743)",CLA4,TOP4,QUO3,5,WIC1,BOC10,RES40
2007,OR,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she could not get pregnant at that time,PRAMS,NO (UNCHECKED),Percentage,71.9,,61.7,80.2,195,ADEQUATE PNC,Adequacy of Prenatal care,"(44.567449424, -120.155031326)",CLA4,TOP4,QUO165,41,PNC1,BOC18,RES24
2007,NY,Family Planning,Contraception - Conception,Reason for not using contraception at conception - had side effects from birth control,PRAMS,YES (CHECKED),Percentage,6.2,,2.5,14.6,11,Age 18 - 24,Maternal Age - 18 to 44 years in groupings,"(42.827001032, -75.543970427)",CLA4,TOP4,QUO163,36,AGE2,BOC17,RES41
2007,OH,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception,PRAMS,YES,Percentage,54.3,,49.1,59.4,385,Unintended,Pregnancy Intendedness,"(40.060210141, -82.404260056)",CLA4,TOP4,QUO242,39,IND2,BOC11,RES40
2007,WI,Family Planning,Contraception - Conception,Reason for not using contraception at conception - had side effects from birth control,PRAMS,YES (CHECKED),Percentage,13.3,,9.4,18.5,39,None,None,"(44.393191174, -89.816370742)",CLA4,TOP4,QUO163,55,BOC99,BOC99,RES41
2007,AR,Family Planning,Contraception - Conception,Reason for not using contraception at conception - some other reason,PRAMS,NO (UNCHECKED),Percentage,87.6,,82.5,91.4,337,Non-Smoker,Smoked 3 months before Pregnancy,"(34.748650124, -92.274490743)",CLA4,TOP4,QUO162,5,SMK1,BOC12,RES24
2007,OH,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she could not get pregnant at that time,PRAMS,,Percentage,969,,,,,,Adequacy of Prenatal care,"(40.060210141, -82.404260056)",CLA4,TOP4,QUO165,39,BOC18,BOC18,
2007,NE,Family Planning,Contraception - Conception,Indicator of contraception use at the time of pregnancy (for those not trying to get pregnant),PRAMS,YES,Percentage,41.6,,36.4,47.1,218,ADEQUATE PNC,Adequacy of Prenatal care,"(41.641040988001, -99.365720623)",CLA4,TOP4,QUO89,31,PNC1,BOC18,RES40
2007,ME,Family Planning,Contraception - Conception,Reason for not using contraception at conception- didn't mind getting pregnant,PRAMS,YES (CHECKED),Percentage,,,,,,UNKNOWN PNC,Adequacy of Prenatal care,"(45.254228894001, -68.985031336)",CLA4,TOP4,QUO161,23,PNC4,BOC18,RES41
